t,r,u,y,d
4.7216,0.28039,-0.43736,0.29916,1.5494
4.7294,0.28,-0.41119,0.29761,1.5494
4.7371,0.28,-0.40151,0.29668,1.524
4.7449,0.28,-0.35993,0.29451,1.524
4.7527,0.28036,-0.3535,0.2944,1.5011
4.7604,0.2808,-0.32121,0.29321,1.4734
4.7682,0.28119,-0.30462,0.29281,1.4732
4.7759,0.28195,-0.26296,0.29131,1.4732
4.7837,0.28308,-0.26,0.29228,1.4503
4.7914,0.28425,-0.23039,0.29205,1.4478
4.7992,0.28594,-0.21832,0.29277,1.4478
4.8069,0.28749,-0.17877,0.29243,1.4241
4.8147,0.28941,-0.18865,0.29493,1.4224
4.8224,0.29169,-0.15161,0.2952,1.4224
4.8302,0.29368,-0.12075,0.29587,1.4224
4.8379,0.29627,-0.094922,0.29697,1.4224
4.8457,0.2993,-0.074849,0.29898,1.4224
4.8534,0.30205,-0.049402,0.3006,1.4224
4.8612,0.3051,-0.011433,0.30147,1.4224
4.8689,0.3082,0.035614,0.30257,1.4224
4.8767,0.31161,0.095793,0.3028,1.4224
4.8845,0.31549,0.14002,0.30486,1.4224
4.8922,0.31938,0.20329,0.30554,1.4224
4.9,0.32326,0.24004,0.30755,1.4224
4.9077,0.32745,0.25853,0.31082,1.4224
4.9155,0.33171,0.171,0.31972,1.4224
4.9232,0.33643,0.17232,0.32471,1.4433
4.931,0.34111,0.36327,0.31966,1.4478
4.9387,0.34608,0.42383,0.32154,1.4478
4.9465,0.35082,0.34308,0.33084,1.4669
4.9542,0.35576,0.37282,0.33447,1.4732
4.962,0.3608,0.38255,0.33923,1.4908
4.9697,0.36663,0.38833,0.34483,1.4986
4.9775,0.37223,0.40635,0.34962,1.5178
4.9852,0.37766,0.39362,0.35602,1.524
4.993,0.38336,0.40226,0.36133,1.5416
5.0007,0.38891,0.39906,0.36731,1.5662
5.0085,0.39513,0.39833,0.37393,1.5931
5.0163,0.40145,0.4196,0.37908,1.6002
5.024,0.40737,0.43187,0.38457,1.6179
5.0318,0.41345,0.41009,0.39198,1.6425
5.0395,0.41965,0.43536,0.39683,1.6671
5.0473,0.42641,0.47628,0.40186,1.6764
5.055,0.43286,0.49475,0.40778,1.6941
5.0628,0.43906,0.46106,0.41599,1.7187
5.0705,0.44552,0.482,0.42123,1.7433
5.0783,0.45187,0.55513,0.42409,1.7679
5.086,0.4583,0.60004,0.42864,1.7926
5.0938,0.46541,0.53773,0.43889,1.8349
5.1015,0.47207,0.50291,0.44767,1.8704
5.1093,0.47852,0.56916,0.45097,1.895
5.117,0.48511,0.54924,0.45873,1.9196
5.1248,0.4917,0.52784,0.46661,1.9442
5.1326,0.49855,0.46493,0.47701,1.9707
5.1403,0.50533,0.5527,0.47964,1.9966
5.1481,0.51192,0.55711,0.4859,2.0212
5.1558,0.51829,0.5679,0.492,2.0597
5.1636,0.5247,0.55997,0.499,2.0959
5.1713,0.53154,0.49642,0.50914,2.1222
5.1791,0.5381,0.56876,0.51246,2.1483
5.1868,0.5443,0.55173,0.5198,2.1729
5.1946,0.5505,0.57599,0.52498,2.2106
5.2023,0.55671,0.52776,0.53372,2.2475
5.2101,0.56273,0.54285,0.53906,2.2721
5.2178,0.5691,0.65024,0.54018,2.2983
5.2256,0.57551,0.5692,0.55072,2.3377
5.2333,0.58132,0.50843,0.55965,2.3746
5.2411,0.58695,0.48856,0.56651,2.3992
5.2488,0.59238,0.57902,0.56777,2.4238
5.2566,0.59812,0.60031,0.57268,2.4498
5.2644,0.60393,0.54309,0.58153,2.4762
5.2721,0.60918,0.47953,0.59029,2.5008
5.2799,0.61422,0.47043,0.59595,2.5254
5.2876,0.61926,0.5257,0.59828,2.5601
5.2954,0.6244,0.50235,0.60477,2.6014
5.3031,0.6294,0.46925,0.61154,2.6279
5.3109,0.63405,0.45865,0.61657,2.6525
5.3186,0.63855,0.53581,0.61727,2.6771
5.3264,0.64267,0.52154,0.6226,2.7017
5.3341,0.64668,0.49228,0.62814,2.7263
5.3419,0.65085,0.41745,0.63606,2.752
5.3496,0.6548,0.40291,0.64105,2.7787
5.3574,0.65852,0.46438,0.64159,2.8033
5.3651,0.66188,0.36012,0.65026,2.828
5.3729,0.66498,0.3865,0.6522,2.8526
5.3807,0.66808,0.31397,0.65916,2.8702
5.3884,0.67103,0.42094,0.65693,2.8796
5.3962,0.67375,0.40655,0.66042,2.9042
5.4039,0.67634,0.38646,0.66391,2.9288
5.4117,0.67855,0.31723,0.66983,2.9534
5.4194,0.68056,0.23537,0.6761,2.9718
5.4272,0.68254,0.32234,0.67383,2.9804
5.4349,0.68409,0.25231,0.67884,3.0051
5.4427,0.68565,0.36045,0.67501,3.0297
5.4504,0.687,0.14449,0.68691,3.048
5.4582,0.68786,0.22738,0.68377,3.0535
5.4659,0.68888,0.22495,0.68508,3.0734
5.4737,0.68931,0.22908,0.68547,3.0805
5.4814,0.6897,0.25232,0.68468,3.0988
5.4892,0.69,0.031793,0.69589,3.0988
5.4969,0.69,0.21408,0.68693,3.1136
5.5047,0.68993,0.072675,0.6936,3.1242
5.5125,0.6893,0.071776,0.6929,3.1242
5.5202,0.68805,0.077479,0.69159,3.1298
5.528,0.68635,0.017059,0.69281,3.1496
5.5357,0.68396,0.081057,0.68726,3.1496
5.5435,0.68108,-0.10602,0.69353,3.1496
5.5512,0.67711,-0.11798,0.69018,3.1496
5.559,0.67309,-0.14186,0.68724,3.1496
5.5667,0.66837,-0.13245,0.68202,3.1496
5.5745,0.66323,-0.057878,0.67278,3.1496
5.5822,0.65737,-0.32961,0.68057,3.1496
5.59,0.65105,-0.4228,0.67852,3.1496
5.5977,0.64317,-0.56578,0.67755,3.1496
5.6055,0.6357,-0.40954,0.66193,3.1463
5.6132,0.62752,-0.22353,0.64443,3.1242
5.621,0.61897,-0.65657,0.65733,3.1225
5.6288,0.60997,-0.34147,0.63238,3.0977
5.6365,0.59903,-0.69619,0.63885,3.0701
5.6443,0.58887,-0.63056,0.62515,3.0454
5.652,0.57801,-0.6847,0.61701,3.0208
5.6598,0.56713,-0.74386,0.60856,2.9952
5.6675,0.55548,-0.66776,0.59271,2.9462
5.6753,0.54189,-0.75287,0.58302,2.9184
5.683,0.52945,-0.81415,0.57345,2.892
5.6908,0.51663,-0.83308,0.56084,2.8438
5.6985,0.50306,-0.92896,0.55225,2.8189
5.7063,0.48949,-0.92508,0.53791,2.7697
5.714,0.47517,-1.0198,0.52812,2.7204
5.7218,0.45894,-0.96383,0.50838,2.6648
5.7295,0.44382,-1.0733,0.49863,2.6156
5.7373,0.4287,-1.0995,0.48429,2.5664
5.745,0.4132,-1.1389,0.47032,2.5171
5.7528,0.39733,-1.2053,0.4571,2.4679
5.7606,0.37898,-1.189,0.43743,2.412
5.7683,0.3627,-1.2666,0.42463,2.3382
5.7761,0.34566,-1.2357,0.40575,2.2885
5.7838,0.32897,-1.3086,0.39191,2.2159
5.7916,0.31159,-1.3088,0.37443,2.1646
5.7993,0.29193,-1.3983,0.35866,2.0842
5.8071,0.27445,-1.4162,0.34163,2.0102
5.8148,0.25663,-1.4659,0.32568,1.9363
5.8226,0.2388,-1.4878,0.30836,1.8851
5.8303,0.22063,-1.4934,0.28988,1.814
5.8381,0.20241,-1.5421,0.2736,1.7402
5.8458,0.18204,-1.552,0.25328,1.6577
5.8536,0.16362,-1.585,0.23589,1.583
5.8613,0.14505,-1.6166,0.21849,1.5091
5.8691,0.12678,-1.606,0.19905,1.4353
5.8768,0.10824,-1.6574,0.18248,1.3411
5.8846,0.087519,-1.649,0.16091,1.2538
5.8924,0.068968,-1.7038,0.14424,1.1788
5.9001,0.050748,-1.7155,0.12601,1.105
5.9079,0.032208,-1.7192,0.10741,1.0108
5.9156,0.013908,-1.8187,0.093425,0.93186
5.9234,-0.0062994,-1.2957,0.046423,0.82848
5.9311,-0.024548,-1.6321,0.04474,0.72805
5.9389,-0.04238,-1.6009,0.024473,0.64999
5.9466,-0.060212,-1.538,0.0031343,0.55653
5.9544,-0.077747,-1.9195,0.0040354,0.4769
5.9621,-0.095191,-1.4498,-0.037206,0.36695
5.9699,-0.11407,-2.359,-0.011295,0.29073
5.9776,-0.13162,-1.2422,-0.08486,0.16145
5.9854,-0.14838,-2.1758,-0.05531,0.10813
5.9931,-0.16477,-1.0689,-0.12785,-0.0069426
6.0009,-0.18077,-1.666,-0.11411,-0.085414
6.0087,-0.19819,-0.90257,-0.17069,-0.19602
6.0164,-0.21431,-1.2062,-0.1713,-0.28534
6.0242,-0.22953,-1.0693,-0.19455,-0.35919
6.0319,-0.24438,-0.93085,-0.21607,-0.45038
6.0397,-0.25885,-1.3766,-0.20879,-0.51572
6.0474,-0.27422,-0.92111,-0.24681,-0.62356
6.0552,-0.28841,-1.7738,-0.21902,-0.67857
6.0629,-0.30171,-1.2065,-0.26103,-0.79011
6.0707,-0.31463,-1.8586,-0.24148,-0.8548
6.0784,-0.32717,-1.5071,-0.27219,-0.92687
6.0862,-0.3391,-1.4536,-0.2873,-0.99526
6.0939,-0.35169,-1.4132,-0.30235,-1.0649
6.1017,-0.36334,-1.0832,-0.33084,-1.1255
6.1094,-0.37394,-1.0158,-0.34509,-1.1906
6.1172,-0.38393,-0.95025,-0.35862,-1.2644
6.1249,-0.39363,-1.0602,-0.36277,-1.324
6.1327,-0.40335,-1.3149,-0.35998,-1.3925
6.1405,-0.41231,-1.4703,-0.36145,-1.4542
6.1482,-0.42036,-1.5992,-0.36351,-1.5034
6.156,-0.42789,-1.4175,-0.3807,-1.567
6.1637,-0.43483,-1.2423,-0.3968,-1.6137
6.1715,-0.44167,-0.98547,-0.41659,-1.6693
6.1792,-0.44774,-0.86872,-0.42872,-1.7321
6.187,-0.45294,-0.76731,-0.43903,-1.7813
6.1947,-0.45755,-0.78444,-0.44292,-1.817
6.2025,-0.46162,-0.776,-0.44746,-1.8544
6.2102,-0.46511,-0.75218,-0.45219,-1.9036
6.218,-0.46821,-0.74826,-0.45568,-1.9561
6.2257,-0.47067,-0.79068,-0.45615,-1.9948
6.2335,-0.47221,-0.83501,-0.45566,-2.0323
6.2412,-0.47318,-0.8309,-0.457,-2.0695
6.249,-0.47378,-0.8013,-0.45919,-2.0941
6.2568,-0.474,-0.63792,-0.46758,-2.1202
6.2645,-0.474,-0.4931,-0.4749,-2.1465
6.2723,-0.474,-0.34333,-0.48236,-2.1711
6.28,-0.474,-0.30229,-0.48427,-2.1957
6.2878,-0.474,-0.28892,-0.48477,-2.2098
6.2955,-0.474,-0.3512,-0.48167,-2.2209
6.3033,-0.474,-0.40448,-0.47901,-2.2473
6.311,-0.474,-0.42332,-0.47791,-2.2606
6.3188,-0.474,-0.39941,-0.47913,-2.2712
6.3265,-0.474,-0.32014,-0.48317,-2.286
6.3343,-0.474,-0.27993,-0.48511,-2.295
6.342,-0.474,-0.24293,-0.4867,-2.3114
6.3498,-0.474,-0.2218,-0.48787,-2.322
6.3575,-0.474,-0.21205,-0.48818,-2.3368
6.3653,-0.474,-0.22124,-0.48748,-2.3368
6.373,-0.474,-0.21842,-0.48748,-2.3451
6.3808,-0.474,-0.22691,-0.48694,-2.3622
6.3886,-0.474,-0.20539,-0.488,-2.3622
6.3963,-0.474,-0.18885,-0.48871,-2.3622
6.4041,-0.474,-0.158,-0.49,-2.3705
6.4118,-0.474,-0.15179,-0.49035,-2.3876
6.4196,-0.474,-0.14184,-0.49084,-2.3876
6.4273,-0.474,-0.14654,-0.49029,-2.3876
6.4351,-0.474,-0.13074,-0.49093,-2.3876
6.4428,-0.474,-0.12527,-0.49108,-2.3951
6.4506,-0.474,-0.133,-0.49069,-2.413
6.4583,-0.474,-0.12641,-0.49078,-2.413
6.4661,-0.474,-0.10219,-0.49209,-2.413
6.4738,-0.474,-0.093,-0.49228,-2.413
6.4816,-0.474,-0.095143,-0.49189,-2.413
6.4893,-0.474,-0.097445,-0.49169,-2.413
6.4971,-0.47392,-0.08971,-0.49175,-2.413
6.5049,-0.4736,-0.096987,-0.49112,-2.413
6.5126,-0.4736,-0.071425,-0.49218,-2.4198
6.5204,-0.4735,-0.073705,-0.49179,-2.4384
6.5281,-0.4732,-0.062908,-0.49215,-2.4384
6.5359,-0.47313,-0.068518,-0.49141,-2.4384
6.5436,-0.47273,-0.045001,-0.4922,-2.4384
6.5514,-0.4723,-0.052599,-0.4912,-2.4384
6.5591,-0.472,-0.049812,-0.49087,-2.4384
6.5669,-0.47193,-0.062828,-0.48981,-2.4384
6.5746,-0.47154,-0.036787,-0.4908,-2.4384
6.5824,-0.47115,-0.025167,-0.49066,-2.4384
6.5901,-0.47076,-0.032628,-0.48964,-2.4384
6.5979,-0.47033,-0.01838,-0.48993,-2.4384
6.6056,-0.46988,-0.008615,-0.48966,-2.4384
6.6134,-0.46915,0.0048818,-0.48991,-2.4384
6.6211,-0.46877,0.0059208,-0.48923,-2.4384
6.6289,-0.46837,0.02529,-0.48952,-2.4384
6.6367,-0.46788,0.016807,-0.48834,-2.4384
6.6444,-0.46715,0.02724,-0.48795,-2.4384
6.6522,-0.46673,0.031045,-0.48764,-2.4384
6.6599,-0.46598,0.05171,-0.48793,-2.4384
6.6677,-0.46558,0.047899,-0.48682,-2.4384
6.6754,-0.4647,0.077334,-0.48755,-2.4384
6.6832,-0.46396,0.091702,-0.48738,-2.4384
6.6909,-0.46355,0.13799,-0.48908,-2.4384
6.6987,-0.46278,0.12105,-0.48713,-2.4377
6.7064,-0.462,0.08907,-0.48481,-2.4131
6.7142,-0.46123,0.030978,-0.48093,-2.413
6.7219,-0.46075,0.058468,-0.48122,-2.413
6.7297,-0.45998,0.080365,-0.48154,-2.413
6.7374,-0.4592,0.060012,-0.4796,-2.413
6.7452,-0.45843,0.05322,-0.47844,-2.413
6.753,-0.45765,0.041748,-0.4769,-2.3892
6.7607,-0.45677,0.057064,-0.47677,-2.3876
6.7685,-0.456,0.059003,-0.476,-2.3876
6.7762,-0.45522,0.06191,-0.47522,-2.3876
6.784,-0.45445,0.046972,-0.47332,-2.3876
6.7917,-0.45367,0.060533,-0.4732,-2.3876
6.7995,-0.4528,0.040018,-0.4712,-2.3622
6.8072,-0.45202,0.046801,-0.47042,-2.3622
6.815,-0.45087,0.043237,-0.46927,-2.3622
6.8227,-0.45007,0.06757,-0.46956,-2.3622
6.8305,-0.4493,0.094614,-0.46995,-2.3622
6.8382,-0.44852,0.071705,-0.46762,-2.3407
6.846,-0.44765,0.032437,-0.46458,-2.3368
6.8537,-0.44687,0.097448,-0.46695,-2.3368
6.8615,-0.4461,0.10752,-0.4665,-2.3368
6.8692,-0.44532,0.10375,-0.46538,-2.3368
6.877,-0.44422,0.020296,-0.46029,-2.316
6.8848,-0.44328,0.12268,-0.46424,-2.3114
6.8925,-0.44249,0.078657,-0.46092,-2.3114
6.9003,-0.44172,0.0063011,-0.45665,-2.3114
6.908,-0.44094,0.027818,-0.45666,-2.2906
6.9158,-0.44017,0.033421,-0.45617,-2.286
6.9235,-0.43931,0.072021,-0.45704,-2.286
6.9313,-0.43852,0.0038034,-0.45277,-2.286
6.939,-0.43774,0.066622,-0.45496,-2.286
6.9468,-0.43697,0.047401,-0.45307,-2.286
6.9545,-0.43619,0.036479,-0.45179,-2.2667
6.9623,-0.43542,0.084872,-0.45335,-2.2606
6.97,-0.43488,0.087831,-0.4524,-2.2606
6.9778,-0.43417,0.075281,-0.45105,-2.2606
6.9855,-0.43339,0.011294,-0.44714,-2.2413
6.9933,-0.43262,0.070939,-0.44922,-2.2352
7.001,-0.43212,0.078298,-0.44872,-2.2352
7.0088,-0.43139,0.011641,-0.44463,-2.2352
7.0166,-0.43059,0.0016334,-0.44329,-2.2352
7.0243,-0.43011,0.016453,-0.44349,-2.2352
7.0321,-0.42944,0.05047,-0.44444,-2.2174
7.0398,-0.42893,0.019399,-0.44212,-2.2098
7.0476,-0.42821,0.072598,-0.44402,-2.2098
7.0553,-0.42771,0.05449,-0.44256,-2.2098
7.0631,-0.42732,0.0028413,-0.43935,-2.2098
7.0708,-0.42693,0.0438,-0.44082,-2.2098
7.0786,-0.42629,0.037003,-0.43995,-2.1935
7.0863,-0.42576,-0.0088675,-0.43709,-2.1844
7.0941,-0.42533,-0.027325,-0.43573,-2.1844
7.1018,-0.42493,0.03804,-0.43857,-2.1844
7.1096,-0.42454,0.052639,-0.43871,-2.1844
7.1173,-0.42416,-0.034744,-0.43384,-2.1844
7.1251,-0.424,-0.0095972,-0.43469,-2.1844
7.1329,-0.42375,0.034565,-0.43645,-2.1844
7.1406,-0.42334,0.030289,-0.43574,-2.168
7.1484,-0.42295,-0.014416,-0.43315,-2.159
7.1561,-0.4228,-0.019685,-0.43277,-2.159
7.1639,-0.42258,0.042263,-0.43559,-2.159
7.1716,-0.4224,-0.0055728,-0.43291,-2.159
7.1794,-0.4224,-0.045158,-0.43074,-2.159
7.1871,-0.42217,-0.0153,-0.4319,-2.159
7.1949,-0.422,0.017373,-0.43329,-2.159
7.2026,-0.422,0.0042547,-0.43254,-2.159
7.2104,-0.422,-0.012164,-0.43159,-2.1465
7.2181,-0.422,0.10715,-0.43761,-2.1336
7.2259,-0.422,0.012448,-0.43254,-2.1336
7.2336,-0.422,-0.037762,-0.43014,-2.1336
7.2414,-0.422,0.025867,-0.43339,-2.1336
7.2491,-0.42218,0.0082513,-0.43252,-2.1336
7.2569,-0.4224,-0.04521,-0.42981,-2.1336
7.2647,-0.42261,-0.084875,-0.42796,-2.1336
7.2724,-0.4228,-0.042607,-0.43017,-2.1336
7.2802,-0.42299,-0.032649,-0.43097,-2.1336
7.2879,-0.42337,-0.056645,-0.43013,-2.1336
7.2957,-0.42378,-0.019437,-0.43222,-2.1336
7.3034,-0.4242,-0.042391,-0.4314,-2.1336
7.3112,-0.42459,-0.055206,-0.43117,-2.1336
7.3189,-0.42497,-0.074605,-0.43073,-2.1336
7.3267,-0.42536,-0.086635,-0.43057,-2.1336
7.3344,-0.4259,-0.070325,-0.4317,-2.1336
7.3422,-0.42671,-0.092256,-0.4312,-2.1336
7.3499,-0.42737,-0.08673,-0.43225,-2.1336
7.3577,-0.42792,-0.095786,-0.43246,-2.1336
7.3654,-0.4287,-0.11927,-0.432,-2.1336
7.3732,-0.42947,-0.10587,-0.43331,-2.1336
7.381,-0.43029,-0.13678,-0.43243,-2.1336
7.3887,-0.43113,-0.13548,-0.4332,-2.1336
7.3965,-0.4319,-0.15742,-0.4329,-2.1336
7.4042,-0.43268,-0.15883,-0.43392,-2.1336
7.412,-0.43358,-0.13941,-0.43567,-2.1336
7.4197,-0.43466,-0.19246,-0.43385,-2.1336
7.4275,-0.43565,-0.19471,-0.4349,-2.1336
7.4352,-0.43668,-0.20741,-0.43509,-2.1336
7.443,-0.43758,-0.19626,-0.43678,-2.1336
7.4507,-0.43863,-0.20869,-0.43737,-2.1336
7.4585,-0.4395,-0.20555,-0.43843,-2.1336
7.4662,-0.44071,-0.13648,-0.44289,-2.1336
7.474,-0.44198,-0.17825,-0.442,-2.1336
7.4817,-0.44314,-0.18654,-0.4428,-2.1336
7.4895,-0.44431,-0.16658,-0.4449,-2.1336
7.4972,-0.44547,-0.1815,-0.44529,-2.1336
7.505,-0.44667,-0.19744,-0.44587,-2.1392
7.5128,-0.44795,-0.1843,-0.44784,-2.159
7.5205,-0.44911,-0.15546,-0.4504,-2.159
7.5283,-0.45036,-0.17926,-0.45058,-2.159
7.536,-0.45183,-0.1784,-0.4519,-2.159
7.5438,-0.45303,-0.15053,-0.45465,-2.1638
7.5515,-0.45431,-0.17083,-0.45493,-2.1844
7.5593,-0.45556,-0.14398,-0.45751,-2.1844
7.567,-0.45704,-0.16706,-0.45767,-2.1844
7.5748,-0.4582,-0.15067,-0.4598,-2.1844
7.5825,-0.45942,-0.15577,-0.46064,-2.1844
7.5903,-0.46094,-0.1947,-0.45998,-2.1874
7.598,-0.46224,-0.1636,-0.46304,-2.2098
7.6058,-0.46347,-0.16365,-0.46434,-2.2098
7.6135,-0.46496,-0.15447,-0.46605,-2.2098
7.6213,-0.46613,-0.16735,-0.4667,-2.2098
7.6291,-0.46734,-0.1462,-0.46923,-2.212
7.6368,-0.469,-0.16493,-0.46953,-2.2352
7.6446,-0.47017,-0.18915,-0.46964,-2.2352
7.6523,-0.47137,-0.15932,-0.47253,-2.2352
7.6601,-0.47289,-0.16515,-0.47354,-2.2352
7.6678,-0.47406,-0.20048,-0.47299,-2.2365
7.6756,-0.47537,-0.15934,-0.47634,-2.2606
7.6833,-0.47653,-0.18207,-0.47635,-2.2606
7.6911,-0.47769,-0.15274,-0.47917,-2.2606
7.6988,-0.47888,-0.18396,-0.47891,-2.2606
7.7066,-0.48042,-0.16287,-0.48122,-2.261
7.7143,-0.48158,-0.15511,-0.48238,-2.2856
7.7221,-0.48286,-0.17329,-0.48302,-2.286
7.7298,-0.48366,-0.14372,-0.48556,-2.286
7.7376,-0.48482,-0.17665,-0.48484,-2.286
7.7453,-0.48598,-0.15824,-0.48717,-2.286
7.7531,-0.48715,-0.16852,-0.48758,-2.3103
7.7609,-0.48844,-0.1497,-0.48968,-2.3114
7.7686,-0.48922,-0.14422,-0.49121,-2.3114
7.7764,-0.49039,-0.15488,-0.4916,-2.3114
7.7841,-0.49117,-0.14159,-0.49313,-2.3114
7.7919,-0.49231,-0.14285,-0.49394,-2.3114
7.7996,-0.49322,-0.15177,-0.49443,-2.3368
7.8074,-0.49399,-0.14111,-0.49559,-2.3368
7.8151,-0.49477,-0.17458,-0.49483,-2.3368
7.8229,-0.49554,-0.12585,-0.49814,-2.3368
7.8306,-0.49632,-0.15432,-0.49768,-2.3368
7.8384,-0.49709,-0.13546,-0.49933,-2.3368
7.8461,-0.49796,-0.13582,-0.49998,-2.3611
7.8539,-0.49874,-0.14623,-0.5,-2.3622
7.8616,-0.49916,-0.12362,-0.5018,-2.3622
7.8694,-0.49989,-0.14184,-0.50131,-2.3622
7.8771,-0.50034,-0.11484,-0.50321,-2.3622
7.8849,-0.50114,-0.15049,-0.50212,-2.3622
7.8927,-0.50156,-0.12427,-0.5038,-2.3622
7.9004,-0.50195,-0.121,-0.50435,-2.3843
7.9082,-0.50234,-0.1252,-0.50474,-2.3876
7.9159,-0.50272,-0.1163,-0.50545,-2.3876
7.9237,-0.50316,-0.122,-0.50524,-2.3876
7.9314,-0.5032,-0.10905,-0.50625,-2.3876
7.9392,-0.50354,-0.084299,-0.50775,-2.3876
7.9469,-0.5036,-0.10673,-0.5067,-2.3876
7.9547,-0.50391,-0.094304,-0.50765,-2.3876
7.9624,-0.504,-0.10621,-0.5071,-2.3876
7.9702,-0.504,-0.085769,-0.50811,-2.4084
7.9779,-0.504,-0.090548,-0.50775,-2.413
7.9857,-0.504,-0.094694,-0.50759,-2.413
7.9934,-0.504,-0.070734,-0.5089,-2.413
8.0012,-0.504,-0.098276,-0.50741,-2.413
8.009,-0.50409,-0.05957,-0.5096,-2.413
8.0167,-0.5044,-0.069002,-0.50904,-2.413
8.0245,-0.5044,-0.087704,-0.5081,-2.413
8.0322,-0.50449,-0.064627,-0.50942,-2.413
8.04,-0.5048,-0.078726,-0.50895,-2.413
8.0477,-0.50487,-0.072081,-0.50953,-2.413
8.0555,-0.5053,-0.084989,-0.5093,-2.413
8.0632,-0.50569,-0.082666,-0.5096,-2.413
8.071,-0.50608,-0.088822,-0.50945,-2.413
8.0787,-0.50646,-0.10115,-0.50906,-2.413
8.0865,-0.50686,-0.083365,-0.51034,-2.413
8.0942,-0.50729,-0.09633,-0.51018,-2.413
8.102,-0.50768,-0.09034,-0.51103,-2.413
8.1097,-0.50806,-0.080983,-0.51181,-2.413
8.1175,-0.5085,-0.1069,-0.51111,-2.413
8.1252,-0.50924,-0.079204,-0.51296,-2.413
8.133,-0.50966,-0.13176,-0.51099,-2.415
8.1408,-0.51047,-0.09596,-0.51327,-2.4384
8.1485,-0.51091,-0.10732,-0.5136,-2.4384
8.1563,-0.51168,-0.11366,-0.51376,-2.4384
8.164,-0.51246,-0.095474,-0.51514,-2.4384
8.1718,-0.51322,-0.12654,-0.51451,-2.4384
8.1795,-0.51371,-0.09935,-0.51669,-2.4384
8.1873,-0.51448,-0.11966,-0.51616,-2.4384
8.195,-0.51526,-0.10793,-0.51766,-2.4384
8.2028,-0.51603,-0.10787,-0.51838,-2.4384
8.2105,-0.51681,-0.12781,-0.51802,-2.4384
8.2183,-0.51773,-0.11305,-0.51964,-2.4411
8.226,-0.51886,-0.12215,-0.52006,-2.4638
8.2338,-0.51963,-0.12374,-0.52085,-2.4638
8.2415,-0.52041,-0.1183,-0.522,-2.4638
8.2493,-0.52118,-0.14253,-0.522,-2.4638
8.2571,-0.52234,-0.08883,-0.52542,-2.4638
8.2648,-0.52325,-0.14033,-0.52369,-2.4638
8.2726,-0.52441,-0.126,-0.52561,-2.4638
8.2803,-0.52519,-0.126,-0.52639,-2.4638
8.2881,-0.52634,-0.12886,-0.52716,-2.4638
8.2958,-0.52714,-0.11611,-0.52904,-2.4872
8.3036,-0.52841,-0.14771,-0.52843,-2.4892
8.3113,-0.52919,-0.1293,-0.53037,-2.4892
8.3191,-0.53034,-0.15284,-0.53002,-2.4892
8.3268,-0.53114,-0.14662,-0.53148,-2.4892
8.3346,-0.53227,-0.14868,-0.53231,-2.4892
8.3423,-0.53319,-0.14605,-0.53358,-2.4892
8.3501,-0.53435,-0.14504,-0.53475,-2.5135
8.3578,-0.53551,-0.15239,-0.53517,-2.5146
8.3656,-0.53631,-0.15121,-0.53627,-2.5146
8.3733,-0.53743,-0.14238,-0.53778,-2.5146
8.3811,-0.5386,-0.16595,-0.53767,-2.5146
8.3889,-0.53953,-0.14446,-0.5398,-2.5146
8.3966,-0.54067,-0.15453,-0.54036,-2.5373
8.4044,-0.54149,-0.14563,-0.54178,-2.54
8.4121,-0.5426,-0.16233,-0.542,-2.54
8.4199,-0.54344,-0.16199,-0.54296,-2.54
8.4276,-0.54466,-0.14954,-0.54461,-2.54
8.4354,-0.54549,-0.15579,-0.54549,-2.54
8.4431,-0.5466,-0.14198,-0.54694,-2.5612
8.4509,-0.54744,-0.15829,-0.5472,-2.5654
8.4586,-0.54853,-0.146,-0.54875,-2.5654
8.4664,-0.54948,-0.14948,-0.54954,-2.5654
8.4741,-0.5506,-0.15602,-0.55027,-2.5654
8.4819,-0.55144,-0.14975,-0.55137,-2.5654
8.4896,-0.55222,-0.15574,-0.55191,-2.5851
8.4974,-0.55299,-0.15503,-0.55289,-2.5908
8.5052,-0.55406,-0.13476,-0.55463,-2.5908
8.5129,-0.55502,-0.13869,-0.55551,-2.5908
8.5207,-0.55582,-0.14045,-0.55622,-2.5908
8.5284,-0.5566,-0.14969,-0.5564,-2.5908
8.5362,-0.55737,-0.13371,-0.55811,-2.6089
8.5439,-0.55815,-0.13352,-0.5588,-2.6162
8.5517,-0.5587,-0.13998,-0.5594,-2.6162
8.5594,-0.5594,-0.13876,-0.5602,-2.6162
8.5672,-0.56017,-0.14444,-0.5604,-2.6162
8.5749,-0.56095,-0.1333,-0.5615,-2.6162
8.5827,-0.56146,-0.14139,-0.56174,-2.6328
8.5904,-0.56217,-0.12264,-0.56331,-2.6416
8.5982,-0.56269,-0.13711,-0.56343,-2.6416
8.6059,-0.56335,-0.12503,-0.56457,-2.6416
8.6137,-0.56386,-0.12221,-0.5652,-2.6416
8.6214,-0.56425,-0.12725,-0.56545,-2.6416
8.6292,-0.56464,-0.13038,-0.5656,-2.6567
8.637,-0.56506,-0.13007,-0.56611,-2.667
8.6447,-0.56546,-0.11651,-0.56719,-2.667
8.6525,-0.56585,-0.11626,-0.5676,-2.667
8.6602,-0.56624,-0.12,-0.56784,-2.667
8.668,-0.56663,-0.11661,-0.56823,-2.667
8.6757,-0.56704,-0.11888,-0.5684,-2.667
